City,Date,PM2.5,PM10,NO,NO2,NOx,CO,SO2,O3,Benzene,Toluene,AQI,AQI_Bucket
Delhi,2015-01-01,49.1194204489251,114.60769233587,69.16,36.39,36.0526629213483,15.2,19.9473672293189,11.1570921330473,9.80928571428571,6.43418065753765,472,Severe
Delhi,2015-01-02,49.1194204489251,116.213024892401,10.2711502567799,8.93215824000534,36.0526629213483,9.54,19.9473672293189,11.1570921330473,10.55,6.43418065753765,454,Severe
Delhi,2015-01-03,24.2498101016468,116.213024892401,25.73,30.31,36.0526629213483,10.61,19.9473672293189,11.1570921330473,6.68139891524252,6.43418065753765,143,Moderate
Delhi,2015-01-04,151.84,116.213024892401,25.01,36.91,36.0526629213483,11.54,19.9473672293189,11.1570921330473,6.68139891524252,6.43418065753765,319,Very Poor
Delhi,2015-01-05,146.6,116.213024892401,14.01,5.65458702012021,36.0526629213483,9.2,19.9473672293189,11.1570921330473,6.68139891524252,6.43418065753765,325,Very Poor
Delhi,2015-01-06,149.58,116.213024892401,17.21,5.65458702012021,36.0526629213483,9.44,19.9473672293189,3.70769230769231,6.68139891524252,6.43418065753765,318,Very Poor
Delhi,2015-01-07,55.9905273974009,116.213024892401,10.2711502567799,8.93215824000534,36.0526629213483,9.78,5.82,28.96,6.5267025712116,6.43418065753765,353,Very Poor
Delhi,2015-01-08,55.9905273974009,116.213024892401,23.34,43.16,36.0526629213483,11.01,19.9473672293189,11.1570921330473,6.5267025712116,6.43418065753765,383,Very Poor
Delhi,2015-01-09,55.9905273974009,116.213024892401,10.2711502567799,8.93215824000534,36.0526629213483,11.09,19.9473672293189,11.1570921330473,6.5267025712116,6.43418065753765,375,Very Poor
Delhi,2015-01-10,55.9905273974009,116.213024892401,24.79,5.65458702012021,36.0526629213483,9.7,19.9473672293189,11.1570921330473,6.5267025712116,6.09284681105109,376,Very Poor
Delhi,2015-01-11,55.9905273974009,116.213024892401,28.46,22.2025143358336,36.0526629213483,10.98,19.9473672293189,11.1570921330473,6.5267025712116,6.09284681105109,379,Very Poor
Delhi,2015-01-12,55.9905273974009,116.213024892401,24.77,5.65458702012021,36.0526629213483,9.3,19.9473672293189,11.1570921330473,6.5267025712116,6.43418065753765,375,Very Poor
Delhi,2015-01-13,55.9905273974009,116.213024892401,34.28,5.65458702012021,36.0526629213483,11.52,19.9473672293189,11.1570921330473,6.5267025712116,6.43418065753765,366,Very Poor
Delhi,2015-01-14,55.9905273974009,116.213024892401,20.78,5.65458702012021,36.0526629213483,10.32,19.9473672293189,11.1570921330473,6.5267025712116,6.43418065753765,353,Very Poor
Delhi,2015-01-15,55.9905273974009,116.213024892401,47.91,5.65458702012021,36.0526629213483,10.81,19.9473672293189,11.1570921330473,6.5267025712116,6.5317641381314,340,Very Poor
Delhi,2015-01-16,49.1194204489251,116.213024892401,42.33,5.65458702012021,36.0526629213483,11.46,4.69,11.1570921330473,6.5267025712116,6.43418065753765,356,Very Poor
Delhi,2015-01-17,49.1194204489251,116.213024892401,42.18,5.65458702012021,36.0526629213483,8.87,5.13,11.1570921330473,6.5267025712116,6.43418065753765,360,Very Poor
Delhi,2015-01-18,55.9905273974009,116.213024892401,45.51,5.65458702012021,36.0526629213483,8.99,5.43,11.1570921330473,6.5267025712116,6.43418065753765,370,Very Poor
Delhi,2015-01-19,55.9905273974009,116.213024892401,10.2711502567799,8.93215824000534,36.0526629213483,9.02,19.9473672293189,11.1570921330473,6.5267025712116,6.43418065753765,362,Very Poor
Delhi,2015-01-20,49.1194204489251,116.213024892401,16.47,5.65458702012021,36.0526629213483,8.03,19.9473672293189,11.1570921330473,6.5267025712116,6.5317641381314,340,Very Poor
Delhi,2015-01-21,64.4077842114603,116.213024892401,21.3926314317311,5.65458702012021,36.0526629213483,9.01,19.9473672293189,14.2353832968679,6.5267025712116,6.43418065753765,338,Very Poor
Delhi,2015-01-22,49.1194204489251,116.213024892401,14.75,5.65458702012021,36.0526629213483,10.58,19.9473672293189,11.1570921330473,6.5267025712116,6.54047212867375,332,Very Poor
Delhi,2015-01-23,49.1194204489251,116.213024892401,11.99,5.65458702012021,36.0526629213483,8.74,19.9473672293189,11.1570921330473,6.5267025712116,6.54047212867375,254,Poor
Delhi,2015-01-24,49.1194204489251,116.213024892401,10.38,5.65458702012021,36.0526629213483,9.39,19.9473672293189,9.35,6.68139891524252,6.43418065753765,324,Very Poor
Delhi,2015-01-25,49.1194204489251,116.213024892401,17.3234395525847,5.65458702012021,36.0526629213483,11.44,19.9473672293189,11.1570921330473,6.5267025712116,6.54047212867375,333,Very Poor
Delhi,2015-01-26,49.1194204489251,116.213024892401,17.3234395525847,5.65458702012021,36.0526629213483,10.19,6.78,11.1570921330473,6.5267025712116,6.43418065753765,292,Poor
Delhi,2015-01-27,49.1194204489251,116.213024892401,10.2711502567799,5.65458702012021,36.0526629213483,10.36,6.42,11.1570921330473,6.5267025712116,6.43418065753765,318,Very Poor
Delhi,2015-01-28,49.1194204489251,116.213024892401,18.96,5.65458702012021,36.0526629213483,10.21,5.21,11.1570921330473,6.5267025712116,6.43418065753765,295,Poor
Delhi,2015-01-29,49.1194204489251,116.213024892401,23.14,5.65458702012021,36.0526629213483,11.74,5.53,11.1570921330473,6.5267025712116,6.09284681105109,327,Very Poor
Delhi,2015-01-30,49.1194204489251,116.213024892401,19.8,5.65458702012021,36.0526629213483,11.58,6.43,11.1570921330473,6.5267025712116,6.43418065753765,345,Very Poor
