City,Date,PM2.5,PM10,NO,NO2,NOx,CO,SO2,O3,Benzene,Toluene,AQI,AQI_Bucket
Kolkata,2018-04-11,49.1194204489251,114.584029484029,3.26,19.7569933216755,34.9473617352078,0.98,10.32,11.1570921330473,6.44849079226751,6.50773310890305,73,Satisfactory
Kolkata,2018-04-12,49.1194204489251,114.584029484029,3.49,19.7569933216755,34.9473617352078,0.73,25.1325674248815,11.1570921330473,6.44849079226751,6.58803088251602,60,Satisfactory
Kolkata,2018-04-13,49.1194204489251,114.584029484029,3.69,19.7569933216755,34.9473617352078,0.98,25.1325674248815,11.1570921330473,6.44849079226751,6.50773310890305,74,Satisfactory
Kolkata,2018-04-14,49.1194204489251,114.584029484029,2.81,19.7569933216755,34.9473617352078,1,25.1325674248815,11.1570921330473,6.44849079226751,6.50773310890305,83,Satisfactory
Kolkata,2018-05-01,49.1194204489251,117.263420843435,2.63,19.7569933216755,34.9473617352078,0,15.0557710138375,11.1570921330473,6.44849079226751,6.58803088251602,262.966581170912,Poor
Kolkata,2018-05-02,49.1194204489251,117.263420843435,2.38,19.7569933216755,34.9473617352078,0,15.0557710138375,11.1570921330473,6.44849079226751,6.5317641381314,262.660314426527,Poor
Kolkata,2018-05-04,49.1194204489251,117.263420843435,2.54,19.7569933216755,34.9473617352078,0,15.0557710138375,11.1570921330473,6.44849079226751,6.58803088251602,262.876581170912,Poor
Kolkata,2018-05-05,49.1194204489251,117.263420843435,2.91,19.7569933216755,34.9473617352078,0,15.0557710138375,11.1570921330473,6.68139891524252,6.58803088251602,263.479489293887,Poor
Kolkata,2018-05-06,49.1194204489251,117.263420843435,3.01,19.7569933216755,34.9473617352078,0,15.0557710138375,11.1570921330473,6.68139891524252,6.50773310890305,263.499191520274,Poor
Kolkata,2018-05-19,94.2264352746255,117.263420843435,13.52,19.7569933216755,34.9473617352078,0,7.86,11.1570921330473,6.68139891524252,6.58803088251602,312.00073310575,Very Poor
Kolkata,2018-06-04,4.99,117.263420843435,58.72,11.72,34.9473617352078,0,40.43,11.1570921330473,6.5267025712116,6.58803088251602,292.342608165418,Poor
Kolkata,2018-06-07,3.56,114.584029484029,31.84,6.67,34.9473617352078,0,81.59,47.39,5.76194795430505,6.5821669907893,332.925506164332,Very Poor
Kolkata,2018-06-15,94.2264352746255,114.584029484029,41.0769523218711,19.7569933216755,34.9473617352078,0,10.9159809415629,13.9241646631156,6.68139891524252,6.58803088251602,342.701347539846,Very Poor
Kolkata,2018-06-16,94.2264352746255,114.584029484029,17.4297070846478,19.7569933216755,34.9473617352078,0.72,10.9159809415629,14.5893198565917,6.68139891524252,6.50773310890305,119,Moderate
Kolkata,2018-06-17,94.2264352746255,114.584029484029,17.4297070846478,19.7569933216755,34.9473617352078,1.63,10.9159809415629,14.5893198565917,6.68139891524252,6.50773310890305,113,Moderate
Kolkata,2018-06-18,94.2264352746255,114.584029484029,17.4297070846478,5.65458702012021,34.9473617352078,1.47,10.9159809415629,11.1570921330473,6.59516701577737,6.61753929114942,107,Moderate
Kolkata,2018-06-19,39.25,114.584029484029,2.6,5.65458702012021,34.9473617352078,1.35,1.93,11.1570921330473,6.59516701577737,6.61753929114942,148,Moderate
Kolkata,2018-06-20,24.44,114.584029484029,5.77,19.7569933216755,34.9473617352078,1.7,6.88,11.1570921330473,6.59516701577737,6.61753929114942,94,Satisfactory
Kolkata,2018-06-21,31.68,114.584029484029,4.46,5.65458702012021,34.9473617352078,1.42,1.31,11.1570921330473,6.59516701577737,6.61753929114942,100,Satisfactory
Kolkata,2018-06-22,25.22,114.584029484029,0.99,5.65458702012021,34.9473617352078,0.39,2.31,11.1570921330473,6.59516701577737,6.61753929114942,60,Satisfactory
Kolkata,2018-06-23,22.95,114.584029484029,16.6542450014557,5.65458702012021,34.9473617352078,0.38,1.06,11.1570921330473,6.59516701577737,6.50773310890305,47,Good
Kolkata,2018-06-24,24.61,114.584029484029,0.86,5.65458702012021,34.9473617352078,0.4,1.1,23.13,6.59516701577737,6.61753929114942,48,Good
Kolkata,2018-06-25,28.6,114.584029484029,1.95,5.65458702012021,34.9473617352078,0.41,1.11,11.1570921330473,6.59516701577737,10.2473469387755,50,Good
Kolkata,2018-06-26,30.5,114.584029484029,1.27,5.65458702012021,34.9473617352078,0.38,2.29,11.1570921330473,6.59516701577737,6.54047212867375,61,Satisfactory
Kolkata,2018-06-27,22.66,114.584029484029,2.13,8.58578130052172,34.9473617352078,0.38,1.22,11.1570921330473,6.59516701577737,6.54047212867375,53,Satisfactory
Kolkata,2018-06-28,24.4,114.584029484029,16.6542450014557,8.58578130052172,34.9473617352078,0.31,1.06,11.1570921330473,6.68139891524252,6.09284681105109,34,Good
Kolkata,2018-06-29,16.11,114.584029484029,17.4297070846478,8.58578130052172,34.9473617352078,0.33,4.46,11.1570921330473,6.5267025712116,6.54047212867375,46,Good
Kolkata,2018-06-30,24.2498101016468,114.584029484029,17.4297070846478,8.58578130052172,34.9473617352078,0.32,4.76,11.1570921330473,1.01,2.2,50,Good
Kolkata,2018-07-01,50.3543018004022,114.584029484029,0.47,8.58578130052172,34.9473617352078,0.32,11.14,11.1570921330473,6.59516701577737,6.54047212867375,58,Satisfactory
Kolkata,2018-07-02,50.3543018004022,114.584029484029,0.88,5.65458702012021,34.9473617352078,0.37,9.13,13.9241646631156,6.59516701577737,6.54047212867375,62,Satisfactory
Kolkata,2018-07-03,50.3543018004022,114.584029484029,4.36,5.65458702012021,34.9473617352078,0.39,1.63,11.1570921330473,6.59516701577737,6.61753929114942,50,Good
